Order ID,Customer ID,Location_ID,Order Date
CA-2021-121671,AA-10480,US-Cen-Mis-Spr-65807,18-07-2021
US-2021-139087,DK-13375,US-Wes-Was-Sea-98105,18-07-2021
CA-2021-101343,RA-19885,US-Wes-Cal-Los-90049,18-07-2021
CA-2021-157763,KH-16330,US-Sou-Ken-Bow-42104,19-07-2021
CA-2021-114727,LS-16945,US-Wes-Col-Den-80219,19-07-2021
CA-2021-161676,JP-15460,US-Wes-Ari-Gle-85301,19-07-2021
CA-2021-102561,NK-18490,US-Eas-Pen-Phi-19140,19-07-2021
CA-2021-162110,NP-18670,US-Wes-Ari-Pho-85023,19-07-2021
CA-2021-124681,SV-20935,US-Cen-Tex-Dal-75217,19-07-2021
CA-2021-163776,JS-16030,US-Sou-Mis-Hat-39401,20-07-2021
CA-2021-157217,TC-21535,US-Wes-Cal-San-94110,20-07-2021
CA-2021-137939,PJ-19015,US-Eas-New-Lon-11561,21-07-2021
CA-2021-142895,BP-11290,US-Sou-Nor-Con-28027,22-07-2021
CA-2021-141957,JG-15310,US-Eas-Ohi-New-43055,22-07-2021
CA-2021-160941,DK-12835,US-Wes-Cal-Ros-95661,22-07-2021
CA-2021-146521,CC-12610,US-Eas-Pen-Phi-19134,22-07-2021
CA-2021-140613,KN-16705,US-Wes-Nev-Spa-89431,23-07-2021
US-2021-111290,DK-13375,US-Cen-Mic-Wes-48185,23-07-2021
CA-2021-114307,MF-17665,US-Eas-Mar-Col-21044,23-07-2021
CA-2021-144855,DL-13495,US-Wes-Cal-San-94110,23-07-2021
CA-2021-122392,CJ-12010,US-Eas-Pen-All-18103,23-07-2021
CA-2021-112256,CK-12205,US-Cen-Tex-Mca-78501,24-07-2021
CA-2021-162404,NF-18475,US-Cen-Ill-Roc-61107,24-07-2021
CA-2021-165316,JB-15400,US-Sou-Flo-Tam-33614,24-07-2021
CA-2021-111318,IL-15100,US-Cen-Tex-Hou-77041,24-07-2021
CA-2021-162943,DB-12970,US-Eas-New-New-10035,25-07-2021
CA-2021-102498,JG-15160,US-Sou-Lou-Laf-70506,25-07-2021
CA-2021-126158,SC-20095,US-Wes-Cal-Cos-92627,26-07-2021
CA-2021-128307,BE-11335,US-Cen-Tex-Hou-77041,26-07-2021
CA-2021-149335,BC-11125,US-Wes-Cal-San-94122,26-07-2021
CA-2021-149454,KM-16375,US-Sou-Vir-Arl-22204,26-07-2021
CA-2021-115525,RR-19525,US-Eas-Ohi-Tol-43615,26-07-2021
CA-2021-104157,MT-17815,US-Sou-Mis-Jac-39212,26-07-2021
CA-2021-147417,CB-12415,US-Eas-Ohi-Col-43229,26-07-2021
US-2021-115441,SH-19975,US-Cen-Wis-Mil-53209,26-07-2021
CA-2021-111115,LB-16735,US-Wes-Cal-Los-90032,26-07-2021
CA-2021-103037,KH-16630,US-Cen-Tex-Hou-77070,26-07-2021
CA-2021-107783,OT-18730,US-Eas-Pen-Bet-18018,29-07-2021
CA-2021-143924,SC-20680,US-Cen-Mic-Hol-49423,29-07-2021
CA-2021-140046,KM-16660,US-Wes-Cal-Los-90032,29-07-2021
US-2021-105452,BF-11005,US-Cen-Tex-Pas-77506,29-07-2021
US-2021-131891,PW-19240,US-Sou-Flo-Pen-32503,30-07-2021
CA-2021-164574,RH-19555,US-Sou-Nor-Cha-28205,30-07-2021
CA-2021-116344,JO-15145,US-Eas-Pen-Phi-19140,30-07-2021
CA-2021-137743,KH-16360,US-Cen-Ill-Chi-60623,31-07-2021
CA-2021-112585,RW-19630,US-Wes-Cal-San-94122,31-07-2021
CA-2021-112025,LS-16975,US-Cen-Tex-Hou-77070,31-07-2021
CA-2021-133550,KL-16645,US-Cen-Mic-Det-48205,01-08-2021
CA-2021-144148,AH-10690,US-Wes-Cal-San-94122,01-08-2021
CA-2021-155978,TS-21205,US-Wes-Cal-Riv-92503,02-08-2021
CA-2021-144337,SG-20890,US-Cen-Tex-Ama-79109,02-08-2021
CA-2021-132990,KM-16660,US-Eas-Pen-Phi-19140,02-08-2021
CA-2021-156265,BF-11020,US-Wes-Cal-Los-90032,03-08-2021
CA-2021-104150,AG-10330,US-Cen-Okl-Tul-74133,04-08-2021
CA-2021-111913,LC-16930,US-Wes-Cal-Sac-95823,05-08-2021
CA-2021-110254,ML-17755,US-Sou-Vir-Suf-23434,05-08-2021
US-2021-128195,RA-19285,US-Cen-Ill-Peo-61604,05-08-2021
US-2021-102232,MF-17665,US-Sou-Ala-Hun-35810,06-08-2021
CA-2021-151092,VG-21790,US-Wes-Cal-Los-90032,07-08-2021
CA-2021-105263,LM-17065,US-Eas-New-New-10024,07-08-2021
CA-2021-158869,AH-10690,US-Eas-New-New-10024,07-08-2021
CA-2021-148516,DW-13585,US-Wes-Was-Edm-98026,08-08-2021
CA-2021-130078,CC-12145,US-Cen-Okl-Okl-73120,09-08-2021
CA-2021-107328,CA-12055,US-Wes-Cal-Los-90036,09-08-2021
CA-2021-121034,JF-15565,US-Cen-Tex-Dal-75081,09-08-2021
CA-2021-169026,CM-12655,US-Sou-Mis-Jac-39212,09-08-2021
CA-2021-118934,GH-14410,US-Sou-Ten-Hen-37075,10-08-2021
US-2021-113649,HA-14920,US-Sou-Nor-Fay-28314,10-08-2021
CA-2021-128671,MT-18070,US-Cen-Okl-Tul-74133,12-08-2021
CA-2021-155845,CM-12235,US-Cen-Tex-Car-75007,13-08-2021
CA-2021-167584,LC-16870,US-Cen-Iow-Des-50315,13-08-2021
CA-2021-105459,NP-18700,US-Eas-New-New-10024,13-08-2021
US-2021-144477,DB-13270,US-Eas-Pen-Phi-19134,13-08-2021
CA-2021-118073,CS-12490,US-Sou-Flo-Lak-33801,13-08-2021
CA-2021-143910,BC-11125,US-Eas-New-New-10011,13-08-2021
US-2021-156692,HG-15025,US-Sou-Lou-Ken-70065,14-08-2021
US-2021-141264,CT-11995,US-Cen-Tex-Irv-75061,14-08-2021
CA-2021-155670,EM-14065,US-Sou-Nor-Jac-28540,14-08-2021
CA-2021-156251,TS-21160,US-Cen-Wis-Wes-53214,14-08-2021
CA-2021-125843,RF-19840,US-Sou-Vir-Spr-22153,14-08-2021
CA-2021-119515,TR-21325,US-Sou-Ten-Nas-37211,15-08-2021
CA-2021-136021,JM-15580,US-Wes-Cal-Los-90045,15-08-2021
CA-2021-136770,SP-20650,US-Eas-Ohi-Akr-44312,15-08-2021
US-2021-123470,ME-17725,US-Wes-Col-Aur-80013,16-08-2021
CA-2021-166163,CY-12745,US-Wes-Cal-Oak-94601,16-08-2021
CA-2021-118626,JC-15775,US-Sou-Flo-Tal-32303,16-08-2021
CA-2021-167241,BD-11320,US-Wes-Cal-Los-90004,16-08-2021
CA-2021-154690,CC-12370,US-Sou-Nor-Fay-28314,16-08-2021
CA-2021-150343,PK-19075,US-Wes-Cal-San-94110,17-08-2021
CA-2021-113117,JP-15520,US-Wes-Cal-Dav-95616,17-08-2021
CA-2021-148096,AO-10810,US-Wes-Cal-Los-90045,17-08-2021
US-2021-157308,NM-18520,US-Wes-Was-Sea-98105,18-08-2021
CA-2021-153353,GG-14650,US-Eas-New-New-10035,19-08-2021
CA-2021-128916,MA-17560,US-Cen-Tex-Hou-77070,19-08-2021
CA-2021-113551,NF-18385,US-Cen-Tex-Edi-78539,19-08-2021
CA-2021-136133,HW-14935,US-Eas-New-New-10024,19-08-2021
CA-2021-101980,RP-19390,US-Eas-New-New-10009,20-08-2021
CA-2021-151141,DW-13480,US-Cen-Mic-Det-48205,21-08-2021
CA-2021-167983,RP-19270,US-Wes-Was-Sea-98115,22-08-2021
CA-2021-122581,JK-15370,US-Eas-New-New-10035,22-08-2021
US-2021-126452,SC-20230,US-Wes-Cal-Los-90004,22-08-2021
CA-2021-123414,SU-20665,US-Sou-Nor-Gre-27834,22-08-2021
US-2021-146066,RB-19465,US-Eas-Pen-Phi-19143,22-08-2021
CA-2021-137239,CR-12730,US-Eas-Ohi-Col-43229,23-08-2021
US-2021-106313,DG-13300,US-Wes-Was-Sea-98105,23-08-2021
US-2021-148334,DD-13570,US-Cen-Tex-Hou-77041,23-08-2021
US-2021-141880,TC-21475,US-Wes-Col-For-80525,23-08-2021
CA-2021-140256,PW-19030,US-Wes-Cal-Los-90049,23-08-2021
CA-2021-130484,SG-20470,US-Wes-Ore-Gre-97030,23-08-2021
CA-2021-150350,MS-17770,US-Wes-Was-Sea-98105,24-08-2021
US-2021-117793,MA-17560,US-Cen-Wis-She-53081,24-08-2021
US-2021-160528,MH-18115,US-Cen-Tex-Pha-78577,24-08-2021
CA-2021-158001,JP-15460,US-Eas-New-New-10035,24-08-2021
CA-2021-114601,AA-10480,US-Cen-Mic-Det-48234,27-08-2021
CA-2021-160598,SV-20815,US-Sou-Flo-Mia-33142,27-08-2021
CA-2021-105585,RF-19735,US-Wes-Cal-San-95123,27-08-2021
CA-2021-152289,LC-16930,US-Cen-Tex-Pas-77506,27-08-2021
US-2021-100405,TS-21430,US-Wes-Cal-Los-90045,27-08-2021
CA-2021-128594,DJ-13510,US-Wes-Cal-San-92037,27-08-2021
CA-2021-148201,CC-12145,US-Wes-Was-Sea-98103,27-08-2021
US-2021-127425,DR-12880,US-Eas-New-New-10035,27-08-2021
CA-2021-132094,VG-21805,US-Eas-Pen-Phi-19140,27-08-2021
CA-2021-163174,XP-21865,US-Sou-Geo-Ath-30605,27-08-2021
US-2021-163538,SS-20515,US-Cen-Wis-Fra-53132,27-08-2021
US-2021-102141,KD-16615,US-Eas-New-New-10024,27-08-2021
CA-2021-145982,TB-21055,US-Eas-Mas-Qui-2169,28-08-2021
US-2021-146710,SS-20875,US-Cen-Tex-Dal-75220,28-08-2021
CA-2021-116764,EM-13825,US-Sou-Flo-Hol-33021,28-08-2021
CA-2021-117919,TB-21355,US-Cen-Tex-Hou-77041,28-08-2021
CA-2021-145303,TP-21415,US-Cen-Tex-Dal-75081,29-08-2021
CA-2021-137652,EB-13750,US-Eas-Ohi-Cin-45231,29-08-2021
US-2021-144211,CS-12130,US-Wes-Col-Eng-80112,29-08-2021
CA-2021-159912,GB-14530,US-Eas-Pen-Phi-19120,30-08-2021
CA-2021-158568,RB-19465,US-Cen-Ill-Chi-60610,30-08-2021
CA-2021-128727,MO-17800,US-Eas-New-New-10024,30-08-2021
CA-2021-161207,AB-10060,US-Eas-New-Con-3301,30-08-2021
CA-2021-165995,BG-11740,US-Wes-Cal-Los-90008,31-08-2021
US-2021-141544,PO-18850,US-Eas-Pen-Phi-19143,31-08-2021
CA-2021-117408,TP-21130,US-Cen-Tex-Wac-76706,01-09-2021
CA-2021-151561,PG-18820,US-Eas-New-New-10011,02-09-2021
CA-2021-116526,JA-15970,US-Cen-Mic-Det-48227,02-09-2021
CA-2021-124583,LB-16795,US-Wes-Cal-Hun-92646,02-09-2021
CA-2021-129714,AB-10060,US-Eas-New-New-10009,02-09-2021
CA-2021-155481,DK-13225,US-Eas-Pen-Phi-19140,02-09-2021
CA-2021-120859,CV-12805,US-Wes-Cal-San-94110,02-09-2021
CA-2021-130407,KD-16270,US-Eas-New-New-10024,03-09-2021
CA-2021-112739,RD-19810,US-Cen-Tex-Hou-77070,03-09-2021
CA-2021-106950,JE-15715,US-Sou-Nor-Cha-28205,03-09-2021
CA-2021-144764,RL-19615,US-Cen-Ill-Chi-60623,03-09-2021
CA-2021-116540,SS-20590,US-Cen-Wis-Mad-53711,03-09-2021
CA-2021-126732,LR-16915,US-Wes-Cal-Los-90036,03-09-2021
CA-2021-129847,TA-21385,US-Cen-Ill-Chi-60653,03-09-2021
CA-2021-166429,TG-21310,US-Wes-Was-Des-98198,03-09-2021
CA-2021-106278,BM-11140,US-Wes-Was-Des-98198,03-09-2021
CA-2021-113096,SZ-20035,US-Wes-Cal-San-94122,03-09-2021
CA-2021-158099,PK-18910,US-Eas-Pen-Phi-19143,04-09-2021
US-2021-147711,HF-14995,US-Eas-Mar-Bal-21215,04-09-2021
US-2021-101616,CY-12745,US-Sou-Lou-Mon-71203,04-09-2021
CA-2021-163986,JJ-15445,US-Cen-Wis-Wau-53186,04-09-2021
US-2021-100566,JK-16120,US-Cen-Ill-Aur-60505,04-09-2021
CA-2021-153185,MH-17620,US-Eas-Ohi-Cin-45231,04-09-2021
CA-2021-159737,CS-11950,US-Cen-Ill-Chi-60610,04-09-2021
US-2021-104815,RB-19570,US-Cen-Ill-Chi-60610,04-09-2021
CA-2021-132143,FM-14215,US-Eas-Con-Mid-6457,04-09-2021
CA-2021-149783,DL-13315,US-Sou-Ten-Kno-37918,05-09-2021
CA-2021-129630,IM-15055,US-Wes-Cal-San-94122,05-09-2021
CA-2021-131205,AA-10645,US-Sou-Ken-Geo-40324,05-09-2021
CA-2021-123120,CV-12295,US-Eas-New-New-10011,05-09-2021
CA-2021-142524,MB-18085,US-Cen-Mis-Spr-65807,05-09-2021
CA-2021-168774,RP-19855,US-Cen-Min-Woo-55125,05-09-2021
CA-2021-169971,IL-15100,US-Cen-Tex-Hou-77041,05-09-2021
CA-2021-117604,JP-15520,US-Sou-Ark-Jon-72401,05-09-2021
CA-2021-140774,BE-11455,US-Cen-Kan-Ola-66062,06-09-2021
CA-2021-139409,FW-14395,US-Eas-New-New-10011,06-09-2021
CA-2021-136231,DM-13015,US-Sou-Ten-Joh-37604,06-09-2021
CA-2021-137673,ML-17395,US-Wes-Cal-San-92105,06-09-2021
CA-2021-144540,GH-14410,US-Cen-Tex-Hou-77070,06-09-2021
CA-2021-115756,PK-19075,US-Cen-Mic-Det-48227,06-09-2021
CA-2021-154536,JC-15340,US-Eas-Pen-Phi-19120,06-09-2021
CA-2021-133319,MV-17485,US-Eas-New-New-10011,06-09-2021
US-2021-121013,MM-17920,US-Sou-Vir-Che-23320,06-09-2021
CA-2021-158778,DB-13210,US-Eas-Pen-Phi-19134,06-09-2021
CA-2021-162383,MD-17350,US-Eas-Ohi-Lan-43130,06-09-2021
CA-2021-151372,JH-15985,US-Wes-Cal-Red-90278,06-09-2021
CA-2021-149195,DM-13525,US-Cen-Tex-Hou-77070,06-09-2021
CA-2021-160815,TR-21325,US-Cen-Iow-Ced-52402,06-09-2021
US-2021-152373,PT-19090,US-Cen-Tex-San-78207,06-09-2021
CA-2021-164490,SU-20665,US-Cen-Ill-Chi-60653,06-09-2021
CA-2021-136595,EM-13825,US-Cen-Tex-Hou-77036,06-09-2021
CA-2021-110366,JD-15895,US-Eas-Pen-Phi-19140,06-09-2021
US-2021-148110,AR-10825,US-Cen-Tex-Aus-78745,06-09-2021
CA-2021-133123,KB-16315,US-Sou-Nor-Tho-27360,07-09-2021
CA-2021-123932,YC-21895,US-Cen-Tex-Dal-75217,07-09-2021
CA-2021-102981,MO-17500,US-Eas-New-New-10035,07-09-2021
CA-2021-145240,BG-11740,US-Cen-Tex-Hou-77070,07-09-2021
CA-2021-149223,ER-13855,US-Cen-Min-Sai-55106,07-09-2021
CA-2021-103709,LP-17095,US-Wes-Cal-Vis-93277,09-09-2021
US-2021-114174,AP-10720,US-Eas-Mas-Mal-2148,09-09-2021
CA-2021-108987,AG-10675,US-Cen-Tex-Hou-77036,09-09-2021
CA-2021-108868,KB-16585,US-Cen-Tex-Dal-75081,09-09-2021
CA-2021-110009,TR-21325,US-Wes-Was-Sea-98103,09-09-2021
CA-2021-113516,VM-21685,US-Wes-Cal-Lan-93534,09-09-2021
CA-2021-153101,PJ-19015,US-Wes-Cal-San-92704,09-09-2021
CA-2021-131499,MG-17875,US-Eas-New-New-10011,09-09-2021
US-2021-115455,SE-20110,US-Cen-Ill-Whe-60090,09-09-2021
CA-2021-155138,JM-15580,US-Sou-Nor-Mon-28110,09-09-2021
CA-2021-110023,TS-21610,US-Eas-New-New-10024,10-09-2021
CA-2021-137176,DB-12910,US-Cen-Tex-Dal-75220,10-09-2021
CA-2021-112893,AT-10735,US-Wes-Cal-Sto-95207,10-09-2021
CA-2021-165918,BD-11770,US-Wes-Was-Edm-98026,11-09-2021
CA-2021-146206,KT-16480,US-Cen-Tex-Hou-77095,11-09-2021
CA-2021-164350,CG-12040,US-Sou-Ten-Bri-37620,11-09-2021
CA-2021-126102,DV-13465,US-Wes-Cal-Los-90049,11-09-2021
US-2021-118780,PN-18775,US-Eas-New-New-10011,11-09-2021
CA-2021-112277,SC-20695,US-Sou-Flo-For-33311,11-09-2021
CA-2021-145625,KC-16540,US-Wes-Cal-San-92037,12-09-2021
CA-2021-102162,JF-15565,US-Sou-Vir-New-23602,12-09-2021
CA-2021-116561,EB-14110,US-Wes-Cal-San-95123,12-09-2021
CA-2021-164154,NZ-18565,US-Eas-Ohi-Tol-43615,12-09-2021
CA-2021-130225,RC-19960,US-Cen-Tex-Hou-77041,12-09-2021
CA-2021-150007,AS-10090,US-Cen-Ill-Chi-60653,12-09-2021
CA-2021-143476,LC-16930,US-Wes-Ari-Pho-85023,12-09-2021
CA-2021-121223,GD-14590,US-Eas-Pen-Phi-19143,12-09-2021
CA-2021-153157,TB-21625,US-Cen-Kan-Wic-67212,12-09-2021
CA-2021-113082,MC-17590,US-Eas-New-Uti-13501,13-09-2021
CA-2021-151148,PO-19180,US-Wes-Col-Lou-80027,13-09-2021
CA-2021-142902,BP-11185,US-Wes-Col-Arv-80004,13-09-2021
CA-2021-152457,SC-20695,US-Cen-Mic-Ros-48066,13-09-2021
CA-2021-123946,AJ-10795,US-Sou-Vir-Spr-22153,13-09-2021
CA-2021-128811,SF-20200,US-Wes-Was-Sea-98103,13-09-2021
CA-2021-105732,AG-10270,US-Cen-Neb-Oma-68104,14-09-2021
CA-2021-155439,PN-18775,US-Sou-Sou-Col-29203,15-09-2021
CA-2021-153178,CL-12565,US-Eas-New-Lon-11561,15-09-2021
CA-2021-149370,DB-13210,US-Eas-Pen-Phi-19140,16-09-2021
US-2021-128678,RB-19570,US-Wes-Was-Sea-98105,16-09-2021
CA-2021-116911,JD-16150,US-Wes-Ida-Twi-83301,16-09-2021
CA-2021-149797,AH-10075,US-Eas-New-New-10011,16-09-2021
CA-2021-160479,AH-10585,US-Wes-Was-Sea-98105,16-09-2021
CA-2021-123337,KD-16495,US-Wes-Cal-San-95123,17-09-2021
US-2021-134369,BC-11125,US-Wes-Cal-Lag-92677,17-09-2021
US-2021-152415,PO-18865,US-Eas-Mas-Mar-1752,18-09-2021
CA-2021-131093,TS-21610,US-Eas-Ohi-Spr-45503,18-09-2021
CA-2021-105900,BS-11590,US-Cen-Ind-Col-47201,18-09-2021
CA-2021-164091,LA-16780,US-Eas-Mai-Ban-4401,18-09-2021
US-2021-148957,CC-12430,US-Wes-Was-Red-98052,18-09-2021
CA-2021-109806,JS-15685,US-Wes-Cal-Los-90036,18-09-2021
CA-2021-134208,CS-12505,US-Sou-Geo-Col-31907,18-09-2021
CA-2021-159730,SJ-20125,US-Wes-Was-Sea-98103,18-09-2021
CA-2021-111416,LW-17215,US-Eas-New-New-10035,18-09-2021
CA-2021-120355,MM-17260,US-Eas-New-New-10801,19-09-2021
CA-2021-111409,PO-18850,US-Sou-Flo-Jac-32216,19-09-2021
CA-2021-140928,NB-18655,US-Sou-Flo-Jac-32216,19-09-2021
CA-2021-106075,HM-14980,US-Eas-New-New-10009,19-09-2021
CA-2021-133935,JW-15220,US-Wes-Cal-San-92105,19-09-2021
CA-2021-145905,AM-10705,US-Sou-Ala-Aub-36830,19-09-2021
CA-2021-157511,SV-20365,US-Eas-Ohi-Col-43229,19-09-2021
CA-2021-110086,BD-11320,US-Wes-Cal-Woo-95695,19-09-2021
CA-2021-168354,RH-19510,US-Eas-Rho-Pro-2908,20-09-2021
CA-2021-130267,SW-20245,US-Wes-Cal-Sto-95207,20-09-2021
CA-2021-158610,CK-12595,US-Eas-Rho-Pro-2908,20-09-2021
US-2021-114888,CC-12430,US-Wes-Cal-San-94109,20-09-2021
US-2021-156097,EH-14125,US-Cen-Ill-Aur-60505,20-09-2021
CA-2021-102932,SD-20485,US-Eas-New-Ora-7050,20-09-2021
CA-2021-142370,TP-21130,US-Sou-Geo-Col-31907,20-09-2021
CA-2021-120250,AP-10720,US-Eas-Pen-Phi-19140,20-09-2021
CA-2021-168557,FH-14275,US-Wes-Cal-San-94122,20-09-2021
CA-2021-100244,GM-14695,US-Wes-Cal-San-94122,21-09-2021
CA-2021-145611,HA-14905,US-Eas-New-New-10035,21-09-2021
CA-2021-166772,HJ-14875,US-Wes-Was-Sea-98105,21-09-2021
CA-2021-134516,FM-14215,US-Sou-Nor-Gre-27405,21-09-2021
CA-2021-126284,EN-13780,US-Cen-Mic-Gra-49505,21-09-2021
CA-2021-158617,AC-10660,US-Cen-Ind-Law-46226,23-09-2021
CA-2021-125724,SM-20950,US-Wes-Col-Bro-80020,23-09-2021
CA-2021-120257,PW-19240,US-Eas-Pen-Phi-19140,23-09-2021
US-2021-155404,AS-10630,US-Sou-Ken-Lou-40214,23-09-2021
CA-2021-166653,NP-18685,US-Eas-Ohi-Par-44134,23-09-2021
CA-2021-116232,AC-10450,US-Sou-Flo-Pem-33024,23-09-2021
CA-2021-109743,SH-19975,US-Sou-Ten-Smy-37167,23-09-2021
CA-2021-151974,RD-19660,US-Eas-Pen-Phi-19134,23-09-2021
CA-2021-119641,CS-12250,US-Cen-Wis-Gre-54302,23-09-2021
CA-2021-135965,SZ-20035,US-Eas-New-New-10035,23-09-2021
US-2021-157728,RC-19960,US-Cen-Mic-Gra-49505,23-09-2021
CA-2021-124016,JS-15940,US-Eas-Ohi-Lan-43130,24-09-2021
CA-2021-110730,CM-11815,US-Wes-Was-Sea-98115,24-09-2021
CA-2021-159009,DP-13105,US-Wes-Was-Sea-98115,24-09-2021
US-2021-129469,KL-16555,US-Eas-Ohi-Fai-45014,24-09-2021
CA-2021-106656,DV-13045,US-Wes-Cal-San-92037,24-09-2021
CA-2021-149979,RA-19915,US-Sou-Geo-Col-31907,24-09-2021
CA-2021-101742,CR-12580,US-Eas-New-New-10009,24-09-2021
CA-2021-141551,BP-11230,US-Cen-Okl-Bro-74012,25-09-2021
CA-2021-132479,MK-17905,US-Cen-Ill-Roc-61107,25-09-2021
CA-2021-100944,EH-13765,US-Wes-Cal-Los-90049,25-09-2021
US-2021-134488,PK-19075,US-Eas-Ohi-Col-43229,25-09-2021
CA-2021-108875,CL-12700,US-Wes-Col-Aur-80013,25-09-2021
US-2021-147340,EB-13750,US-Wes-Cal-San-94110,25-09-2021
CA-2021-154235,RD-19900,US-Cen-Ind-Blo-47401,25-09-2021
CA-2021-155187,LA-16780,US-Wes-Cal-Los-90004,25-09-2021
CA-2021-101385,JW-16075,US-Wes-Cal-San-94109,26-09-2021
CA-2021-140417,KE-16420,US-Wes-Ore-Tig-97224,26-09-2021
CA-2021-123722,NH-18610,US-Cen-Tex-Irv-75061,26-09-2021
US-2021-124163,SC-20695,US-Cen-Wis-La -54601,26-09-2021
CA-2021-148747,AS-10045,US-Wes-Cal-San-94110,26-09-2021
CA-2021-113978,TS-21505,US-Eas-Ohi-Cle-44105,26-09-2021
US-2021-122245,AB-10105,US-Wes-Ari-Pho-85023,26-09-2021
US-2021-125402,DL-12865,US-Wes-Cal-Lon-90805,26-09-2021
CA-2021-169957,SN-20710,US-Wes-Was-Cov-98042,27-09-2021
US-2021-149790,SC-20380,US-Cen-Tex-Hou-77095,27-09-2021
CA-2021-143406,LR-17035,US-Cen-Tex-Hou-77041,27-09-2021
CA-2021-132017,MH-17620,US-Cen-Tex-Hou-77041,27-09-2021
CA-2021-157714,CS-12175,US-Cen-Iow-Iow-52240,27-09-2021
US-2021-146794,SH-19975,US-Wes-Cal-Hes-92345,27-09-2021
US-2021-109260,TN-21040,US-Sou-Flo-Tal-32303,27-09-2021
CA-2021-145898,CM-12445,US-Wes-Cal-Red-92374,27-09-2021
US-2021-157945,NF-18385,US-Cen-Ill-Dec-62521,27-09-2021
CA-2021-165820,DW-13585,US-Wes-Cal-San-94109,27-09-2021
CA-2021-123176,JG-15160,US-Sou-Geo-Atl-30318,28-09-2021
US-2021-110170,HM-14860,US-Cen-Tex-Hun-77340,28-09-2021
CA-2021-140249,SW-20455,US-Wes-Was-Sea-98103,28-09-2021
CA-2021-163202,BM-11650,US-Eas-Ohi-Lan-43130,28-09-2021
US-2021-134656,MM-18280,US-Cen-Ill-Qui-62301,29-09-2021
CA-2021-108616,JK-15730,US-Sou-Ala-Mob-36608,30-09-2021
US-2021-101497,PS-18760,US-Wes-Cal-Los-90008,30-09-2021
CA-2021-161781,CC-12100,US-Cen-Ind-Col-47201,30-09-2021
CA-2021-108056,ES-14080,US-Wes-Ore-Spr-97477,30-09-2021
CA-2021-125794,ML-17410,US-Wes-Cal-Los-90008,30-09-2021
CA-2021-134362,LS-16945,US-Eas-Pen-Phi-19140,30-09-2021
CA-2021-138037,AR-10540,US-Wes-Cal-San-94109,30-09-2021
CA-2021-106621,DM-12955,US-Wes-Ari-Yum-85364,30-09-2021
CA-2021-108644,SJ-20215,US-Cen-Ill-Qui-62301,01-10-2021
CA-2021-106243,GM-14680,US-Eas-New-New-10011,01-10-2021
CA-2021-111794,HG-15025,US-Cen-Tex-Ama-79109,02-10-2021
CA-2021-155992,CC-12220,US-Cen-Ind-La -46350,02-10-2021
CA-2021-116918,JK-15205,US-Sou-Flo-Hia-33012,02-10-2021
CA-2021-139157,GM-14680,US-Eas-New-New-10024,02-10-2021
CA-2021-118689,TC-20980,US-Cen-Ind-Laf-47905,03-10-2021
CA-2021-134376,TT-21265,US-Eas-New-New-10024,03-10-2021
CA-2021-118969,LP-17095,US-Wes-Ari-Pho-85023,03-10-2021
CA-2021-144939,EB-13870,US-Eas-New-New-10035,04-10-2021
CA-2021-101672,DB-12910,US-Wes-Cal-Lak-92630,04-10-2021
CA-2021-140634,HL-15040,US-Cen-Tex-Hou-77095,04-10-2021
CA-2021-103919,TP-21565,US-Cen-Tex-Gra-75051,04-10-2021
US-2021-140158,DR-12940,US-Eas-Rho-Pro-2908,05-10-2021
CA-2021-145709,AH-10690,US-Sou-Flo-Cor-33134,05-10-2021
CA-2021-131296,MS-17830,US-Eas-Mar-Bal-21215,05-10-2021
CA-2021-121601,MO-17500,US-Cen-Tex-The-75056,05-10-2021
US-2021-157490,LB-16795,US-Wes-Col-Pue-81001,07-10-2021
US-2021-115952,JH-15910,US-Cen-Okl-Tul-74133,07-10-2021
CA-2021-127649,DL-13495,US-Wes-Was-Spo-99207,08-10-2021
CA-2021-155033,CC-12475,US-Wes-Cal-Los-90032,08-10-2021
CA-2021-139808,MC-18100,US-Wes-Was-Mar-98270,08-10-2021
CA-2021-163216,AW-10930,US-Eas-Pen-Phi-19143,08-10-2021
CA-2021-162614,TB-21250,US-Wes-Cal-Los-90049,08-10-2021
US-2021-126844,BW-11110,US-Cen-Tex-Hou-77070,09-10-2021
CA-2021-149685,PM-19135,US-Cen-Tex-San-78207,09-10-2021
US-2021-162026,JE-15745,US-Wes-Cal-Los-90036,09-10-2021
CA-2021-135636,DB-13615,US-Sou-Nor-Cha-28205,09-10-2021
CA-2021-116974,MP-17965,US-Eas-Ohi-Tro-45373,10-10-2021
CA-2021-114748,MZ-17335,US-Wes-Ari-Pho-85023,10-10-2021
US-2021-128909,SP-20545,US-Eas-Pen-Phi-19143,10-10-2021
US-2021-150357,EB-13975,US-Sou-Nor-Gre-27405,11-10-2021
CA-2021-126627,WB-21850,US-Cen-Tex-La -77571,11-10-2021
CA-2021-157707,CC-12610,US-Wes-Col-Den-80219,11-10-2021
CA-2021-113390,EP-13915,US-Cen-Ill-Chi-60610,12-10-2021
CA-2021-145583,LC-16885,US-Wes-Cal-Ros-95661,14-10-2021
CA-2021-154018,HA-14920,US-Cen-Tex-Lar-78041,14-10-2021
CA-2021-101161,BW-11110,US-Eas-New-New-10024,14-10-2021
US-2021-100839,NC-18625,US-Wes-Col-Aur-80013,14-10-2021
